6.16335e-08	0.00020623104311998797	2.21547e-07
6.32863e-08	0.00021035688687013420	2.25978e-07
6.49829e-08	0.00021456519139951516	2.30498e-07
6.67246e-08	0.00021885820053885836	2.35108e-07
6.85124e-08	0.00022323647524584560	2.3981e-07
7.03478e-08	0.00022770282030888630	2.44606e-07
7.22318e-08	0.00023225835764334416	2.49498e-07
7.41657e-08	0.00023690477012226480	2.54488e-07
7.61510e-08	0.00024164430157637567	2.59578e-07
7.81888e-08	0.00024647863487872240	2.6477e-07
8.02807e-08	0.00025141001386003250	2.70065e-07
8.24280e-08	0.00025644012139335150	2.75466e-07
8.46322e-08	0.00026157007939404320	2.80976e-07
8.68948e-08	0.00026680325360819876	2.86595e-07
8.92173e-08	0.00027214132690886380	2.92327e-07
9.16012e-08	0.00027758598216908397	2.98174e-07
9.40483e-08	0.00028313946321958667	3.04137e-07
9.65601e-08	0.00028880401389109950	3.1022e-07
9.91384e-08	0.00029458243897203173	3.16424e-07
1.01785e-07	0.00030047586037774710	3.22753e-07
1.04501e-07	0.00030648764385433680	3.29208e-07
1.07290e-07	0.00031261947227484644	3.35792e-07
1.10152e-07	0.00031887415042768536	3.42508e-07
1.13089e-07	0.00032525336118589923	3.49358e-07
1.16105e-07	0.00033176103125326107	3.56345e-07
1.19200e-07	0.00033839884350281654	3.63472e-07
1.22377e-07	0.00034516904176529310	3.70742e-07
1.25637e-07	0.00035207499178678190	3.78156e-07
1.28984e-07	0.00035911893739801046	3.8572e-07
1.32419e-07	0.00036630368338738820	3.93434e-07
1.35945e-07	0.00037363259550100620	4.01303e-07
1.39564e-07	0.00038110791756959200	4.09329e-07
1.43278e-07	0.00038873301533923687	4.17515e-07
1.47090e-07	0.00039651069359835000	4.25866e-07
1.51003e-07	0.00040444375713534090	4.34383e-07
1.55019e-07	0.00041253557169630077	4.4307e-07
1.59141e-07	0.00042078950302732067	4.51932e-07
1.63371e-07	0.00042920835591681010	4.60971e-07
1.67713e-07	0.00043779605706854207	4.7019e-07
1.72170e-07	0.00044655541127092596	4.79594e-07
1.76743e-07	0.00045548978427005300	4.89186e-07
1.81438e-07	0.00046460366372737803	4.98969e-07
1.86256e-07	0.00047389929347362860	5.08949e-07
1.91200e-07	0.00048338116117025977	5.19128e-07
1.96275e-07	0.00049305263256336260	5.2951e-07
2.01483e-07	0.00050291763435671030	5.401e-07
2.06829e-07	0.00051298009325407570	5.50902e-07
2.12315e-07	0.00052324393595923200	5.61921e-07
2.17945e-07	0.00053371308917595270	5.73159e-07
2.23723e-07	0.00054439147960801020	5.84622e-07
2.29653e-07	0.00055528415587454180	5.96315e-07
2.35740e-07	0.00056639336180627470	6.08241e-07
2.41986e-07	0.00057772470698002790	6.20406e-07
2.48396e-07	0.00058928604480334720	6.32814e-07
2.54974e-07	0.00060107737527623280	6.4547e-07
2.61725e-07	0.00061310430797550330	6.58379e-07
2.68654e-07	0.00062537245247797760	6.71547e-07
2.75764e-07	0.00063788180878365560	6.84978e-07
2.83061e-07	0.00065064920562299320	6.98678e-07
2.90550e-07	0.00066366342384235310	7.12651e-07
2.98235e-07	0.00067694690174901030	7.26904e-07
3.06121e-07	0.00069048842018932710	7.41442e-07
3.14215e-07	0.00070430480789375970	7.56271e-07
3.22520e-07	0.00071839606486230810	7.71396e-07
3.31043e-07	0.00073277341024860950	7.86824e-07
3.39790e-07	0.00074743684405266430	8.02561e-07
3.48766e-07	0.00076239197585129090	8.18612e-07
3.57977e-07	0.00077764441522130790	8.34984e-07
3.67429e-07	0.00079320538131635310	8.51684e-07
3.77129e-07	0.00080908048371324480	8.68718e-07
3.87083e-07	0.00082526972241198310	8.86092e-07
3.97297e-07	0.00084177870698938670	9.03814e-07
4.07778e-07	0.00085862426617591180	9.2189e-07
4.18534e-07	0.00087580639997155820	9.40328e-07
4.29572e-07	0.00089333071795314460	9.59135e-07
4.40897e-07	0.00091120282969748970	9.78317e-07
4.52520e-07	0.00092943956393504980	9.97884e-07
4.64445e-07	0.00094803531108900600	1.01784e-06
4.76683e-07	0.00096700689988981430	1.0382e-06
4.89240e-07	0.00098635433033747490	1.05896e-06
5.02126e-07	0.00100609443116244380	1.08014e-06
5.15348e-07	0.00102622720236472100	1.10174e-06
5.28915e-07	0.00104675825352112500	1.12378e-06
5.42837e-07	0.00106770441336211220	1.14625e-06
5.57122e-07	0.00108907129146450100	1.16918e-06
5.71780e-07	0.00111086449740511020	1.19256e-06
5.86820e-07	0.00113308964076075880	1.21641e-06
6.02253e-07	0.00115576355026190220	1.24074e-06
6.18088e-07	0.00117889183548535960	1.26556e-06
6.34337e-07	0.00120248571558476820	1.29087e-06
6.51008e-07	0.00122654519056012810	1.31669e-06
6.68115e-07	0.00125109269871871400	1.34302e-06
6.85667e-07	0.00127612824006052580	1.36988e-06
7.03676e-07	0.00130166303373920100	1.39728e-06
7.22155e-07	0.00132770829890837710	1.42522e-06
7.41114e-07	0.00135428086429851020	1.45373e-06
7.60568e-07	0.00138138072990959980	1.4828e-06
7.80528e-07	0.00140902472447210240	1.51246e-06
8.01007e-07	0.00143721845756283650	1.54271e-06
8.22019e-07	0.00146597875791225830	1.57356e-06
8.43578e-07	0.00149531684467400500	1.60503e-06
8.65697e-07	0.00152523832742489550	1.63713e-06
8.88391e-07	0.00155576003489538600	1.66988e-06
9.11676e-07	0.00158689318623911360	1.70327e-06
9.35566e-07	0.00161864900060971560	1.73734e-06
9.60076e-07	0.00165104430673764830	1.77209e-06
9.85223e-07	0.00168408471419973040	1.80753e-06
1.01102e-06	0.00171778705172641780	1.84368e-06
1.03749e-06	0.00175216253847134780	1.88055e-06
1.06465e-06	0.00178722800316497680	1.91816e-06
1.09251e-06	0.00182298905538412340	1.95653e-06
1.12110e-06	0.00185947374301288080	1.99566e-06
1.15042e-06	0.00189668767562806780	2.03557e-06
1.18051e-06	0.00193464207238332190	2.07628e-06
1.21138e-06	0.00197335937158591800	2.11781e-06
1.24305e-06	0.00201285079238949300	2.16016e-06
1.27553e-06	0.00205313316352450340	2.20337e-06
1.30886e-06	0.00209422331372140500	2.24743e-06
1.34306e-06	0.00213613246213383530	2.29238e-06
1.37814e-06	0.00217888304706906900	2.33823e-06
1.41412e-06	0.00222248628768074350	2.38499e-06
1.45104e-06	0.00226696462227613400	2.43269e-06
